ID_Transaccion,Fecha,ID_Cuenta,ID_Tarjeta,ID_Sucursal,Monto,SaldoActual
TR001805,2025-06-10,CU01106,T000221,S006,266,4451
TR001806,2024-07-07,CU01026,T000758,S004,550,7568
TR001807,2025-06-16,CU00204,T001105,S004,1404,7167
TR001808,2024-08-06,CU00662,T000763,S011,77,5364
TR001809,2025-03-30,CU00805,T000563,S009,1638,5895
TR001810,2025-03-24,CU00404,T000369,S014,1548,9839
TR001811,2025-06-04,CU01127,T000896,S004,1838,4555
TR001812,2024-11-08,CU00536,T000204,S013,1073,7791
TR001813,2024-10-03,CU01392,T001049,S006,1014,1313
TR001814,2025-06-06,CU01236,T000957,S013,1278,6539
TR001815,2024-12-09,CU00577,T000069,S003,1883,9152
TR001816,2024-08-28,CU01233,T000516,S007,1404,9281
TR001817,2025-04-20,CU00763,T000240,S001,1273,3023
TR001818,2024-07-14,CU00117,T000361,S011,1096,1532
TR001819,2024-09-25,CU00628,T001055,S002,447,440
TR001820,2024-10-30,CU00749,T000707,S005,506,7481
TR001821,2025-06-09,CU00105,T000690,S014,1733,1298
TR001822,2024-09-24,CU00495,T000657,S013,1277,9759
TR001823,2024-12-12,CU00046,T000344,S016,996,4396
TR001824,2024-07-09,CU00823,T000536,S015,870,8286
TR001825,2025-06-16,CU01355,T000355,S003,299,4293
TR001826,2024-12-26,CU01240,T000928,S006,734,8213
TR001827,2024-08-31,CU00982,T000983,S009,1084,9583
TR001828,2025-03-13,CU00960,T000105,S003,1381,5034
TR001829,2024-07-08,CU00845,T000962,S013,157,8643
TR001830,2025-01-08,CU00449,T000527,S013,342,6710
TR001831,2024-10-18,CU00536,T000504,S007,974,9593
TR001832,2024-10-21,CU00511,T001109,S005,894,3187
TR001833,2024-09-01,CU01482,T000931,S008,1226,6173
TR001834,2024-11-29,CU00540,T000709,S008,1803,555
TR001835,2024-09-19,CU00016,T000235,S007,1059,5953
TR001836,2024-12-09,CU00243,T001287,S019,1791,3350
TR001837,2024-11-09,CU01231,T001030,S007,1559,9449
TR001838,2025-06-01,CU00912,T000494,S004,1480,357
TR001839,2025-06-01,CU01295,T000878,S010,917,581
TR001840,2024-07-27,CU00761,T001224,S013,1189,4830
TR001841,2024-10-06,CU00705,T000967,S004,1052,1496
TR001842,2025-04-16,CU00115,T000966,S019,1396,5518
TR001843,2025-04-28,CU01323,T000964,S010,1887,5271
TR001844,2024-07-02,CU00397,T000897,S007,314,6173
TR001845,2025-01-04,CU00394,T000217,S005,1589,7159
TR001846,2024-11-04,CU01099,T000623,S003,1308,6555
TR001847,2025-05-25,CU00978,T000353,S002,1322,6302
TR001848,2024-12-20,CU01127,T000692,S011,475,6278
TR001849,2025-06-22,CU00297,T000675,S010,597,747
TR001850,2025-04-21,CU01002,T000631,S013,1993,1711
TR001851,2024-12-01,CU00178,T000325,S007,1373,3984
TR001852,2024-08-27,CU01239,T000901,S010,636,5082
TR001853,2024-09-21,CU00967,T001252,S004,445,3686
TR001854,2025-04-20,CU00315,T001169,S020,1231,7773
TR001855,2025-03-26,CU01063,T000308,S016,417,6180
TR001856,2024-08-14,CU00259,T000654,S020,439,858
TR001857,2025-05-25,CU00007,T000285,S006,165,732
TR001858,2025-06-25,CU00049,T000392,S009,1583,7948
TR001859,2025-06-03,CU00161,T000360,S013,420,429
TR001860,2024-09-07,CU00176,T000769,S007,1395,5546
TR001861,2025-04-06,CU01026,T000797,S018,1692,8301
TR001862,2024-10-22,CU01001,T000932,S014,1290,1084
TR001863,2024-11-20,CU00455,T000165,S005,1303,768
TR001864,2024-10-23,CU00276,T000733,S013,988,541
TR001865,2024-11-15,CU00498,T000581,S008,482,3025
TR001866,2025-01-21,CU00676,T000821,S015,517,4120
TR001867,2024-08-23,CU01052,T001248,S019,82,5777
TR001868,2025-02-02,CU01357,T000124,S009,119,8565
TR001869,2024-06-28,CU01025,T000344,S006,1798,4813
TR001870,2024-10-10,CU01212,T000524,S014,1661,9318
TR001871,2025-04-02,CU00056,T001076,S010,1962,2473
TR001872,2024-07-02,CU00547,T000129,S009,1327,9849
TR001873,2025-04-16,CU01136,T001159,S017,1239,3226
TR001874,2024-07-19,CU01334,T000657,S013,28,3033
TR001875,2025-02-02,CU00036,T001151,S017,781,8739
TR001876,2025-05-26,CU00439,T000738,S019,498,3468
TR001877,2024-08-27,CU00595,T000939,S013,537,6616
TR001878,2024-12-17,CU01349,T000071,S009,519,3906
TR001879,2024-09-30,CU00307,T000273,S001,194,5355
TR001880,2025-05-26,CU00619,T001211,S001,592,8166
TR001881,2024-10-25,CU01133,T001027,S005,442,8361
TR001882,2025-04-08,CU01396,T000022,S008,1858,4685
TR001883,2024-11-18,CU00357,T000166,S018,1060,4698
TR001884,2025-02-10,CU00181,T000875,S004,258,5917
TR001885,2024-11-01,CU01380,T000498,S001,113,216
TR001886,2024-12-15,CU00068,T000434,S015,1318,1913
TR001887,2024-10-24,CU00292,T000758,S020,1738,1003
TR001888,2024-08-14,CU00692,T000234,S004,14,8785
TR001889,2024-08-11,CU00181,T000837,S009,1691,6305
TR001890,2025-03-10,CU01490,T000663,S020,911,3958
TR001891,2024-12-10,CU00434,T000725,S010,1621,2783
TR001892,2025-05-27,CU01488,T000376,S015,140,4275
TR001893,2024-11-24,CU00914,T000730,S003,1395,3830
TR001894,2024-11-18,CU00066,T001270,S002,1451,6728
TR001895,2025-02-19,CU01045,T000303,S005,1121,5241
TR001896,2024-07-04,CU00384,T000405,S001,697,5543
TR001897,2025-05-06,CU00039,T000708,S011,1512,1640
TR001898,2025-01-18,CU01309,T000917,S012,1366,8188
TR001899,2025-01-28,CU00822,T000021,S003,870,8059
TR001900,2025-05-07,CU00602,T000257,S016,1516,725
TR001901,2025-06-17,CU00785,T000399,S014,1524,6072
TR001902,2025-03-26,CU01360,T000051,S012,1456,6262
TR001903,2024-08-13,CU01212,T000447,S020,189,6897
TR001904,2024-09-09,CU00671,T001294,S016,82,4958
TR001905,2025-06-05,CU01267,T000827,S008,1836,937
TR001906,2024-11-16,CU01097,T000595,S017,1204,2115
TR001907,2025-02-11,CU00479,T000818,S017,958,5256
TR001908,2025-05-12,CU00561,T000636,S007,898,8363
TR001909,2025-06-06,CU00101,T001286,S015,1885,7334
TR001910,2024-10-23,CU00514,T001073,S009,967,4848
TR001911,2025-02-20,CU00176,T001142,S004,1439,163
TR001912,2025-05-03,CU00238,T000775,S008,1129,8321
TR001913,2024-07-10,CU00910,T000973,S010,381,4752
TR001914,2024-12-28,CU01083,T000397,S015,722,6889
TR001915,2025-05-26,CU01123,T000683,S018,329,7283
TR001916,2024-09-29,CU00871,T001051,S014,1273,2425
TR001917,2024-12-14,CU00495,T000711,S005,72,5950
TR001918,2024-08-19,CU00947,T001121,S009,1697,4472
TR001919,2025-02-26,CU00755,T000529,S013,133,6464
TR001920,2025-04-01,CU01321,T000685,S019,1264,4865
TR001921,2025-02-22,CU00211,T000613,S011,1102,7291
TR001922,2024-10-11,CU01147,T000186,S012,570,2979
TR001923,2025-05-13,CU01253,T000696,S003,461,2288
TR001924,2024-12-24,CU01412,T000215,S002,125,2881
TR001925,2024-11-14,CU00140,T001275,S015,1035,2245
TR001926,2025-06-26,CU00541,T000216,S005,1492,375
TR001927,2024-10-13,CU01415,T000029,S007,1431,1366
TR001928,2025-02-05,CU00270,T000102,S004,941,6676
TR001929,2025-06-01,CU01036,T000123,S005,27,4204
TR001930,2025-05-10,CU01413,T000054,S016,207,2419
TR001931,2024-08-14,CU01361,T001141,S015,1246,131
TR001932,2024-12-22,CU00506,T000616,S016,312,951
TR001933,2024-09-05,CU01130,T000557,S004,382,8896
TR001934,2025-01-11,CU00032,T000114,S006,1786,5968
TR001935,2025-03-31,CU01098,T000855,S018,1339,7820
TR001936,2024-08-22,CU01195,T000676,S003,1232,1907
TR001937,2025-02-25,CU01093,T000977,S005,1645,6295
TR001938,2024-07-08,CU00813,T000701,S002,296,6431
TR001939,2024-09-30,CU00362,T001219,S016,402,6163
TR001940,2025-03-22,CU01457,T000292,S006,1459,7511
TR001941,2025-02-02,CU00929,T000261,S015,1597,3662
TR001942,2025-01-25,CU00100,T001231,S018,122,3298
TR001943,2024-10-26,CU00009,T000564,S006,751,4604
TR001944,2024-09-18,CU00697,T000049,S013,106,8085
TR001945,2024-07-31,CU01053,T001030,S013,791,6834
TR001946,2025-05-12,CU01138,T000379,S001,1060,7089
TR001947,2025-03-17,CU00462,T000224,S016,1574,3047
TR001948,2025-05-01,CU00921,T001047,S004,72,4223
TR001949,2024-07-09,CU01167,T001008,S017,568,4883
TR001950,2024-12-04,CU00390,T000657,S018,1191,5699
TR001951,2025-01-28,CU00632,T000110,S016,1245,171
TR001952,2025-05-23,CU00682,T000724,S001,76,9428
TR001953,2025-03-24,CU00157,T000553,S006,722,5616
TR001954,2024-08-07,CU00335,T001196,S011,1010,8334
TR001955,2024-09-28,CU00260,T001006,S006,1235,4460
TR001956,2025-06-09,CU00082,T000698,S017,228,1931
TR001957,2024-07-28,CU00754,T000726,S004,1761,145
TR001958,2025-04-14,CU01465,T000306,S014,453,8274
TR001959,2025-02-08,CU01196,T000959,S014,766,7492
TR001960,2025-05-07,CU01255,T000954,S020,487,6171
TR001961,2024-08-28,CU00720,T001175,S008,668,1775
TR001962,2024-12-06,CU00075,T000621,S002,1498,7368
TR001963,2024-11-17,CU01294,T000630,S005,1899,6481
TR001964,2025-03-21,CU00626,T000877,S004,1685,6844
TR001965,2025-01-17,CU00062,T000556,S010,830,9561
TR001966,2025-04-28,CU00874,T000067,S020,791,6934
TR001967,2025-03-27,CU00320,T001180,S003,1941,3123
TR001968,2025-03-22,CU00102,T000835,S016,971,2890
TR001969,2025-06-07,CU01453,T000206,S010,490,6443
TR001970,2025-05-06,CU00874,T000786,S015,376,1112
TR001971,2025-03-27,CU00954,T000155,S004,231,4689
TR001972,2024-08-12,CU00255,T001098,S001,1936,3607
TR001973,2024-11-05,CU00570,T001073,S015,702,4902
TR001974,2025-03-29,CU00112,T000783,S010,1249,2171
TR001975,2024-08-30,CU00985,T000585,S020,475,7630
TR001976,2024-11-04,CU01337,T000708,S018,1601,2417
TR001977,2025-04-22,CU00998,T000179,S016,1644,5447
TR001978,2025-06-16,CU00461,T001072,S009,1104,2275
TR001979,2024-08-04,CU00708,T001096,S019,1669,2472
TR001980,2025-02-04,CU00887,T000113,S017,1710,6902
TR001981,2025-02-28,CU01486,T000757,S010,1600,5325
TR001982,2025-01-04,CU01116,T000897,S019,1234,9752
TR001983,2025-04-17,CU01076,T000821,S008,1321,6328
TR001984,2024-10-19,CU00520,T000159,S019,1634,5221
TR001985,2024-12-30,CU00812,T000786,S005,1196,8150
TR001986,2024-09-07,CU01122,T001054,S002,1113,7832
TR001987,2024-09-03,CU00236,T001121,S015,1898,9756
TR001988,2024-07-11,CU01398,T000251,S017,226,5244
TR001989,2024-10-10,CU00927,T001116,S010,143,9350
TR001990,2024-08-13,CU00557,T000113,S002,708,6912
TR001991,2024-07-01,CU00649,T000259,S009,1715,9263
TR001992,2025-01-27,CU00234,T000107,S002,54,7924
TR001993,2025-04-14,CU01056,T000575,S018,196,5555
TR001994,2025-05-11,CU01313,T000991,S012,1753,2604
TR001995,2024-08-11,CU00579,T001223,S015,1513,9190
TR001996,2024-10-19,CU00542,T000427,S020,845,1602
TR001997,2025-02-25,CU00114,T000859,S006,298,7142
TR001998,2025-03-05,CU00204,T000918,S018,1454,8634
TR001999,2025-02-13,CU01053,T001144,S013,537,3960
TR002000,2024-08-30,CU00643,T000627,S004,579,7958
TR002001,2025-01-02,CU00474,T000475,S012,1699,7619
TR002002,2024-12-07,CU00697,T000552,S009,500,2960
TR002003,2025-02-14,CU00253,T000344,S002,624,1348
TR002004,2024-08-04,CU00905,T000628,S016,841,7183
TR002005,2024-07-03,CU00386,T000136,S001,206,9500
TR002006,2025-05-18,CU00062,T000277,S004,1942,5110
TR002007,2025-02-15,CU00515,T000031,S015,880,6405
TR002008,2025-03-19,CU00430,T000247,S020,1161,5862
TR002009,2024-09-12,CU00580,T000411,S001,408,4490
TR002010,2024-07-25,CU01165,T000027,S020,279,2239
TR002011,2024-09-29,CU00743,T000073,S015,1469,9902
TR002012,2025-02-05,CU01324,T001121,S003,677,7435
TR002013,2025-06-28,CU00675,T000673,S013,941,8848
TR002014,2024-09-13,CU00311,T000476,S018,271,6218
TR002015,2024-09-07,CU00471,T000287,S013,441,4094
TR002016,2024-12-17,CU01417,T000212,S010,1252,1252
TR002017,2024-08-06,CU01469,T001100,S020,127,3844
TR002018,2025-04-25,CU00809,T000401,S007,1294,3721
TR002019,2025-05-12,CU00172,T000655,S008,1844,5990
TR002020,2024-11-05,CU00576,T001058,S001,1784,9264
TR002021,2024-10-19,CU00031,T000498,S018,1876,4007
TR002022,2025-02-19,CU00047,T000848,S012,487,3828
TR002023,2024-07-22,CU00130,T000098,S018,548,7847
TR002024,2025-01-22,CU00352,T000366,S012,1179,3166
TR002025,2024-09-22,CU00978,T000463,S020,1681,9583
TR002026,2024-12-06,CU00058,T000028,S009,986,2960
TR002027,2024-07-18,CU01130,T000713,S002,937,263
TR002028,2024-10-02,CU00812,T000273,S014,772,1814
TR002029,2025-03-04,CU01354,T000826,S004,1923,3562
TR002030,2025-05-18,CU00768,T001151,S015,19,1540
TR002031,2025-05-25,CU00683,T000202,S017,425,5413
TR002032,2024-09-18,CU01407,T000450,S019,936,9092
TR002033,2025-05-06,CU01186,T001112,S006,58,6327
TR002034,2024-08-10,CU00997,T000019,S009,423,2760
TR002035,2024-12-11,CU00286,T001131,S017,1799,1790
TR002036,2024-11-25,CU01095,T000311,S015,1572,333
TR002037,2025-02-26,CU01478,T000412,S005,1747,1976
TR002038,2025-01-01,CU00886,T000742,S018,844,9253
TR002039,2024-11-21,CU00397,T000624,S004,1684,3470
TR002040,2024-08-08,CU00026,T000732,S002,1126,6439
TR002041,2025-02-01,CU00313,T000635,S019,1100,5209
TR002042,2025-01-15,CU00126,T000498,S005,1949,1145
TR002043,2025-05-28,CU01432,T000244,S004,1604,6191
TR002044,2025-06-04,CU01222,T000690,S005,66,4581
TR002045,2024-07-16,CU00811,T000577,S019,815,4559
TR002046,2024-07-27,CU00188,T000515,S013,1758,8133
TR002047,2024-12-07,CU00698,T000207,S016,1175,6517
TR002048,2025-03-26,CU00810,T000948,S012,902,1507
TR002049,2025-04-05,CU00716,T000394,S009,1810,307
TR002050,2025-06-16,CU00450,T001045,S016,437,4470
TR002051,2025-02-06,CU00523,T000718,S014,790,7250
TR002052,2024-07-18,CU01378,T000202,S001,1092,8787
TR002053,2024-11-25,CU00986,T000120,S020,235,1001
TR002054,2024-10-14,CU00658,T000389,S004,1739,7183
TR002055,2024-07-15,CU00597,T000234,S009,1769,1849
TR002056,2025-05-18,CU00100,T000602,S019,675,8751
TR002057,2025-06-08,CU00616,T000712,S014,1995,4589
TR002058,2025-01-25,CU00948,T000982,S012,98,9208
TR002059,2025-06-05,CU00556,T001204,S004,1033,6682
TR002060,2024-09-04,CU00278,T000857,S007,927,8130
TR002061,2024-12-12,CU00491,T000076,S017,1528,4834
TR002062,2025-05-08,CU00255,T000649,S001,761,4765
TR002063,2025-04-03,CU00381,T000650,S014,1514,2294
TR002064,2024-08-26,CU00892,T000496,S015,427,7226
TR002065,2024-08-11,CU00542,T001225,S012,227,1059
TR002066,2024-09-19,CU01288,T000830,S012,1777,8685
TR002067,2024-12-07,CU00825,T000483,S006,1611,4638
TR002068,2024-09-02,CU00879,T001243,S013,17,4158
TR002069,2024-12-16,CU01353,T001084,S016,563,4942
TR002070,2025-02-09,CU01139,T000991,S014,228,2277
TR002071,2024-07-01,CU01300,T000619,S007,706,1899
TR002072,2024-06-30,CU00281,T000550,S016,1816,7670
TR002073,2025-04-03,CU01299,T000646,S009,1262,8796
TR002074,2024-08-31,CU00773,T001245,S014,1405,819
TR002075,2024-07-03,CU00843,T000502,S007,1807,2087
TR002076,2024-09-14,CU00719,T001157,S012,1948,5873
TR002077,2024-08-17,CU00328,T000846,S003,1411,9166
TR002078,2024-09-11,CU00211,T000053,S014,669,2978
TR002079,2025-05-26,CU00727,T000450,S019,254,8925
TR002080,2024-12-31,CU00923,T000062,S011,1332,2520
TR002081,2024-08-12,CU00552,T001047,S005,1846,1424
TR002082,2025-01-01,CU00026,T000044,S013,1338,1108
TR002083,2025-02-04,CU00027,T000820,S010,1325,9431
TR002084,2024-07-29,CU00702,T000659,S007,118,503
TR002085,2025-06-10,CU01107,T000728,S017,1869,6333
TR002086,2024-11-28,CU00682,T000852,S016,50,8987
TR002087,2024-08-25,CU00413,T000047,S008,1814,9199
TR002088,2025-01-03,CU00167,T000820,S017,1588,6872
TR002089,2025-01-23,CU00169,T001048,S013,1205,6690
TR002090,2025-01-01,CU00229,T000089,S011,543,220
TR002091,2025-05-11,CU00367,T001198,S020,327,6560
TR002092,2024-09-22,CU00528,T001143,S018,1527,6381
TR002093,2024-10-29,CU00791,T000735,S005,1520,5962
TR002094,2025-02-16,CU00524,T000178,S006,944,2965
TR002095,2024-08-18,CU01096,T001019,S020,1270,3831
TR002096,2025-06-25,CU00106,T001083,S014,602,3691
TR002097,2024-07-03,CU00732,T000901,S012,1567,4586
TR002098,2025-01-15,CU00965,T000438,S004,102,7272
TR002099,2025-06-08,CU01306,T000426,S007,1254,2514
TR002100,2025-05-09,CU00133,T000968,S011,388,9132
TR002101,2024-07-01,CU00534,T000486,S020,1955,6735
TR002102,2025-01-02,CU00975,T001209,S002,1633,2905
TR002103,2024-09-25,CU00269,T000460,S004,1603,6765
TR002104,2025-04-29,CU01436,T000921,S007,1728,5461
TR002105,2024-12-25,CU00673,T001126,S001,1235,1565
TR002106,2025-03-16,CU00791,T001039,S015,649,503
TR002107,2025-04-02,CU00018,T000748,S020,1454,6670
TR002108,2024-10-03,CU00117,T000051,S008,339,8704
TR002109,2024-12-19,CU00798,T000309,S005,184,9829
TR002110,2024-10-05,CU01168,T001058,S014,56,4349
TR002111,2024-08-09,CU00551,T001005,S018,979,6446
TR002112,2025-06-08,CU00929,T000635,S003,1786,8508
TR002113,2024-07-03,CU00753,T000205,S002,1306,6725
TR002114,2024-06-30,CU00422,T000740,S016,572,9316
TR002115,2025-01-24,CU01393,T001094,S014,1152,2913
TR002116,2024-08-18,CU00646,T001254,S016,717,905
TR002117,2025-03-19,CU00558,T000533,S011,1750,3449
TR002118,2024-06-30,CU00050,T000108,S017,1663,7461
TR002119,2024-11-30,CU00678,T000876,S003,1008,2916
TR002120,2024-12-27,CU00106,T001265,S005,1532,9563
TR002121,2025-04-28,CU01240,T000251,S003,1608,6331
TR002122,2024-12-19,CU00658,T000135,S015,216,8725
TR002123,2024-08-29,CU01449,T001114,S005,1114,7520
TR002124,2025-03-10,CU01096,T000689,S003,944,8720
TR002125,2024-07-19,CU00988,T000407,S006,314,9479
TR002126,2025-05-20,CU00842,T000102,S014,233,4357
TR002127,2024-11-22,CU00446,T000693,S002,745,2412
TR002128,2024-07-14,CU01210,T001170,S018,575,2095
TR002129,2025-05-01,CU00070,T000404,S006,888,5095
TR002130,2024-10-08,CU00150,T000814,S005,247,1842
TR002131,2024-07-26,CU01270,T001026,S014,442,9634
TR002132,2025-05-25,CU00774,T001143,S017,1923,1255
TR002133,2025-05-22,CU01123,T000855,S011,135,3304
TR002134,2025-06-15,CU01302,T001215,S001,1972,8685
TR002135,2025-02-11,CU00944,T001027,S010,1906,6863
TR002136,2024-07-28,CU00455,T000942,S009,1982,7047
TR002137,2025-03-30,CU01128,T001021,S020,1016,7302
TR002138,2024-12-01,CU00946,T000177,S012,1026,4917
TR002139,2025-01-18,CU00601,T001281,S001,161,2140
TR002140,2025-05-01,CU00653,T000873,S018,140,2178
TR002141,2024-11-12,CU00725,T000477,S012,304,2964
TR002142,2024-08-24,CU00233,T000398,S002,1484,5929
TR002143,2025-03-01,CU01418,T000220,S001,1845,6349
TR002144,2024-10-28,CU00251,T000173,S001,1738,7542
TR002145,2024-11-14,CU00079,T000736,S001,125,5315
TR002146,2025-02-07,CU01076,T000502,S012,937,5212
TR002147,2025-02-09,CU00898,T000761,S007,1909,7037
TR002148,2024-08-13,CU00921,T001284,S004,1371,4356
TR002149,2025-01-23,CU00781,T000131,S020,1618,9621
TR002150,2024-09-26,CU00226,T001137,S004,1978,9938
TR002151,2024-11-18,CU01075,T000798,S015,1348,7991
TR002152,2024-12-29,CU01210,T000799,S001,407,6439
TR002153,2024-09-17,CU01058,T000930,S006,1493,2485
TR002154,2025-04-26,CU00803,T000723,S014,164,5529
TR002155,2025-01-06,CU00742,T001044,S014,862,5398
TR002156,2025-05-21,CU00131,T000215,S010,240,3405
TR002157,2025-05-15,CU01023,T001275,S007,1237,3420
TR002158,2024-09-26,CU00632,T000488,S012,149,6375
TR002159,2024-11-28,CU01467,T001295,S019,584,6492
TR002160,2024-09-19,CU00838,T001218,S009,1127,3626
TR002161,2025-05-16,CU00759,T000313,S003,1207,6742
TR002162,2025-04-15,CU01456,T000079,S004,505,5014
TR002163,2025-05-03,CU00704,T000180,S013,1720,9563
TR002164,2025-04-09,CU00497,T001004,S010,525,1387
TR002165,2025-02-27,CU01427,T000675,S014,1404,5044
TR002166,2024-09-29,CU00323,T000014,S006,1768,460
TR002167,2024-10-15,CU01234,T000859,S008,1686,2074
TR002168,2024-12-18,CU00615,T000246,S019,775,3564
TR002169,2025-06-01,CU00329,T001038,S010,1048,2326
TR002170,2025-02-12,CU01396,T000099,S005,701,5144
TR002171,2025-03-31,CU01484,T000033,S005,1157,5725
TR002172,2025-04-22,CU00133,T000257,S005,1018,1950
TR002173,2025-03-26,CU00835,T000034,S009,50,6032
TR002174,2024-11-26,CU00651,T000019,S009,958,4005
TR002175,2025-05-07,CU00121,T001284,S015,695,3875
TR002176,2025-03-28,CU00606,T000589,S009,26,917
TR002177,2024-12-21,CU01476,T000137,S014,650,2246
TR002178,2025-04-15,CU00965,T000359,S006,11,7874
TR002179,2025-03-23,CU00129,T000754,S020,808,8472
TR002180,2025-05-30,CU01115,T001140,S008,1126,7196
TR002181,2025-03-14,CU00029,T000404,S002,11,7933
TR002182,2025-06-25,CU00722,T001226,S005,1136,4569
TR002183,2025-03-23,CU00333,T000250,S017,1630,6055
TR002184,2025-02-22,CU01321,T000446,S010,772,4819
TR002185,2025-02-26,CU01154,T000954,S014,770,7950
TR002186,2024-09-02,CU01317,T000278,S018,973,6114
TR002187,2025-02-15,CU01197,T000112,S001,1191,5058
TR002188,2025-01-20,CU00944,T000746,S002,1745,6365
TR002189,2024-10-29,CU01048,T000688,S004,407,541
TR002190,2024-09-04,CU01123,T000392,S013,1069,7984
TR002191,2025-05-01,CU01430,T000969,S016,842,9954
TR002192,2024-09-18,CU00356,T000143,S005,717,7758
TR002193,2025-04-18,CU00139,T001056,S010,1962,9162
TR002194,2024-11-16,CU01198,T000181,S017,359,3312
TR002195,2025-03-09,CU00029,T000579,S011,554,9948
TR002196,2024-07-11,CU00931,T000798,S005,285,1996
TR002197,2025-05-27,CU00496,T000269,S015,400,1189
TR002198,2024-10-19,CU01014,T001260,S004,1475,8774
TR002199,2025-02-20,CU00655,T000553,S007,1636,408
TR002200,2025-05-02,CU00828,T000633,S010,1468,8884
TR002201,2025-04-19,CU00351,T000275,S004,388,1118
TR002202,2024-12-29,CU00554,T000743,S020,1380,4593
TR002203,2025-06-05,CU00299,T000086,S005,784,3361
TR002204,2024-08-31,CU01216,T001087,S005,425,7184
TR002205,2024-09-23,CU00064,T000404,S011,1030,4390
TR002206,2024-10-02,CU00755,T000192,S019,1578,7201
TR002207,2024-09-09,CU00770,T001055,S005,1920,1457
TR002208,2025-03-03,CU01239,T000107,S008,441,182
TR002209,2024-08-19,CU00834,T000622,S007,1948,8542
TR002210,2025-03-11,CU00166,T000276,S008,356,9385
TR002211,2025-05-30,CU01256,T000651,S013,919,5511
TR002212,2025-01-19,CU01219,T000556,S005,765,2487
TR002213,2024-12-20,CU00506,T001106,S018,1612,1508
TR002214,2025-05-26,CU01358,T001088,S009,554,9773
TR002215,2024-12-15,CU00793,T000567,S002,1887,9390
TR002216,2025-01-08,CU01328,T000586,S016,268,3828
TR002217,2025-03-25,CU00833,T000885,S014,1916,5394
TR002218,2024-11-29,CU01461,T000129,S017,992,9024
TR002219,2025-01-19,CU01347,T000256,S006,1241,422
TR002220,2025-02-21,CU00858,T000934,S003,64,2157
TR002221,2024-09-10,CU01417,T000231,S017,442,3160
TR002222,2025-05-30,CU00806,T001161,S013,1715,3800
TR002223,2025-01-03,CU01173,T000863,S006,541,5735
TR002224,2024-12-07,CU00761,T000355,S008,1299,3484
TR002225,2024-10-19,CU00833,T000146,S006,470,9553
