ID_Usuario,Canal,Fecha,TiempoSesion
C00521,Web,2025-01-15,1951
C00533,App,2024-07-21,3135
C00024,App,2025-03-26,599
C00095,App,2024-12-15,2962
C00704,Cajero Virtual,2024-09-16,1543
C00861,Web,2024-11-14,667
C00296,Web,2025-04-28,1929
C00970,App,2024-11-01,2068
C00180,Cajero Virtual,2024-11-15,1909
C00900,Cajero Virtual,2025-03-15,1372
C00131,Web,2025-02-20,50
C00909,App,2025-06-21,3261
C00533,App,2024-07-30,2115
C00008,Web,2024-07-25,2413
C00888,Cajero Virtual,2025-03-16,3274
C00201,Cajero Virtual,2024-08-04,2961
C00878,App,2025-06-11,3171
C00385,Cajero Virtual,2025-01-23,661
C00526,Web,2024-09-03,1993
C00844,App,2025-02-21,3025
C00548,App,2024-10-28,3232
C00406,Web,2025-02-16,2864
C00373,Cajero Virtual,2024-10-15,28
C00164,App,2025-02-13,2514
C00557,App,2024-10-28,1862
C00656,Cajero Virtual,2025-05-31,1850
C00523,App,2024-09-15,1222
C00835,Cajero Virtual,2025-02-10,1233
C00354,Cajero Virtual,2024-07-10,1461
C00409,Web,2024-08-12,2314
C00511,Cajero Virtual,2025-06-27,770
C00858,Web,2024-10-02,3041
C00963,Web,2024-10-06,3563
C00212,App,2024-12-19,1433
C00927,Web,2024-06-30,1958
C00625,Web,2025-01-09,2305
C00961,Cajero Virtual,2024-11-19,1360
C00858,Cajero Virtual,2024-09-24,858
C00345,App,2025-04-12,1257
C00011,Cajero Virtual,2024-12-06,73
C00336,Cajero Virtual,2025-06-27,1037
C00340,Cajero Virtual,2024-11-28,2631
C00874,Cajero Virtual,2025-03-07,1529
C00884,Cajero Virtual,2024-07-20,1025
C00678,App,2025-01-01,1183
C00258,Web,2024-07-15,1533
C00054,Web,2025-05-08,483
C00605,Cajero Virtual,2025-02-28,1240
C00775,App,2024-09-07,2243
C00945,Web,2025-05-12,3384
C00296,Web,2025-04-08,403
C00557,Cajero Virtual,2025-01-21,2052
C00950,App,2024-08-19,765
C00217,Web,2024-11-06,1836
C00701,Web,2025-05-19,2590
C00388,Cajero Virtual,2025-03-30,804
C00107,Cajero Virtual,2025-04-01,1973
C00802,Cajero Virtual,2025-03-31,106
C00473,Cajero Virtual,2025-05-01,122
C00008,Web,2025-01-21,3003
C00544,Web,2025-03-17,2756
C00914,App,2025-06-06,3031
C00168,App,2024-07-28,2763
C00331,App,2024-10-28,2820
C00952,Web,2024-09-22,3339
C00037,Cajero Virtual,2024-12-04,1265
C00231,App,2025-01-28,3125
C00183,Cajero Virtual,2024-08-06,3196
C00292,App,2024-12-09,1112
C00758,Web,2024-07-11,310
C00522,Web,2024-09-24,2900
C00070,Cajero Virtual,2024-10-23,557
C00237,Web,2024-10-07,2961
C00464,App,2024-10-07,1600
C00118,App,2025-05-21,2746
C00729,Web,2024-09-10,2061
C00191,App,2025-06-21,2257
C00930,Web,2025-05-23,435
C00863,App,2024-10-04,3124
C00506,Web,2024-10-29,1924
C00504,Cajero Virtual,2024-10-29,850
C00751,Cajero Virtual,2025-01-29,107
C00840,App,2025-03-21,3593
C00401,Web,2025-05-11,2672
C00891,Cajero Virtual,2024-09-15,120
C00317,Web,2024-07-03,2115
C00718,App,2025-04-30,3035
C00222,Web,2024-10-03,2130
C00658,Web,2024-11-03,714
C00189,Web,2025-01-29,1721
C00750,Cajero Virtual,2025-05-13,1893
C00292,Web,2024-12-29,1912
C00981,Web,2025-01-19,1693
C00949,Web,2025-06-13,2162
C00223,Cajero Virtual,2025-05-21,760
C00758,Web,2025-06-09,1647
C00759,Cajero Virtual,2024-12-12,454
C00417,Web,2024-11-12,960
C00407,Cajero Virtual,2025-03-30,232
C00960,App,2024-10-29,1595
C00038,App,2025-05-05,1827
C00453,App,2024-11-23,2821
C00207,Cajero Virtual,2024-10-12,562
C00926,Web,2024-10-30,2364
C00400,App,2024-07-03,1807
C00950,App,2024-08-15,2523
C00187,Web,2024-07-13,876
C00360,Cajero Virtual,2025-04-28,2419
C00989,Web,2024-10-04,1639
C00604,Cajero Virtual,2024-07-31,993
C00006,Web,2025-03-04,1557
C00133,Web,2025-06-04,258
C00998,Cajero Virtual,2024-09-19,723
C00473,App,2025-06-06,2477
C00604,Cajero Virtual,2024-12-14,3572
C00513,Cajero Virtual,2024-10-07,1034
C00782,Web,2024-07-11,677
C00083,Web,2025-04-27,2711
C00799,Cajero Virtual,2024-11-26,425
C00691,Web,2025-04-20,1601
C00377,Cajero Virtual,2024-07-03,1786
C00335,Web,2024-11-06,1536
C00659,App,2024-06-29,1341
C00102,Cajero Virtual,2024-10-30,630
C00288,Cajero Virtual,2024-08-16,134
C00825,App,2025-02-24,3009
C00031,App,2025-05-30,2066
C00314,Cajero Virtual,2024-07-09,1371
C00997,Web,2025-05-11,368
C00154,Web,2024-09-28,168
C00560,Web,2025-02-21,17
C00891,Cajero Virtual,2025-06-22,2957
C00553,App,2025-04-23,1546
C00153,App,2025-05-18,1531
C00943,App,2024-08-22,1498
C00694,Cajero Virtual,2025-05-04,543
C00232,Web,2025-05-06,727
C00121,App,2024-12-15,2354
C00185,Cajero Virtual,2025-03-02,379
C00456,App,2024-09-10,340
C00829,Web,2025-05-23,2199
C00388,Web,2025-04-15,3117
C00927,Cajero Virtual,2024-10-22,207
C00632,Cajero Virtual,2025-02-18,3494
C00864,Cajero Virtual,2024-11-17,2187
C00226,Cajero Virtual,2025-05-24,3464
C00624,Web,2025-01-20,846
C00195,Web,2025-02-01,2432
C00809,Cajero Virtual,2024-10-26,726
C00026,App,2024-10-25,674
C00964,Web,2025-06-09,3521
C00194,Cajero Virtual,2025-03-10,1893
C00019,App,2025-01-01,3040
C00855,Cajero Virtual,2025-04-15,2251
C00537,Cajero Virtual,2024-09-10,2058
C00559,Web,2025-01-02,350
C00711,Cajero Virtual,2025-04-17,1100
C00264,Web,2024-09-17,1770
C00515,Web,2024-12-14,1769
C00471,Web,2025-01-11,738
C00239,Cajero Virtual,2024-10-15,217
C00289,App,2025-04-21,1316
C00368,Cajero Virtual,2024-09-14,2052
C00412,Web,2024-10-01,3450
C00022,App,2025-05-12,1685
C00867,Web,2024-12-06,1725
C00354,Web,2025-03-17,2654
C00542,App,2024-11-28,1062
C00559,Cajero Virtual,2025-01-28,588
C00420,App,2024-08-26,1319
C00315,Web,2025-02-03,3161
C00782,App,2025-05-29,2870
C00329,Web,2024-10-25,830
C00470,App,2025-05-21,2323
C00988,App,2024-07-03,3586
C00873,App,2024-12-11,3222
C00782,Web,2025-03-26,2654
C00463,Cajero Virtual,2024-08-13,3385
C00440,Cajero Virtual,2024-09-30,1011
C00997,App,2025-03-25,2148
C00664,Cajero Virtual,2024-07-28,3331
C00738,App,2024-09-10,1303
C00248,Web,2025-06-22,3076
C00817,Web,2025-03-17,2460
C00171,Web,2025-06-26,2638
C00749,Cajero Virtual,2024-10-17,710
C00748,Cajero Virtual,2024-09-12,2374
C00771,App,2025-06-01,1961
C00279,Cajero Virtual,2024-09-09,1701
C00148,Cajero Virtual,2024-12-05,3591
C00621,App,2024-08-08,3021
C00143,Cajero Virtual,2025-01-01,1025
C00811,App,2025-02-16,600
C00976,Web,2024-11-03,1442
C00071,Cajero Virtual,2025-06-21,3252
C00929,App,2025-05-12,10
C00311,Web,2024-08-22,2423
C00638,Cajero Virtual,2025-02-21,646
C00467,App,2025-04-08,3524
C00594,Web,2025-04-02,1992
C00041,Cajero Virtual,2024-12-19,1134
C00914,App,2025-01-29,3197
C00899,Web,2025-04-09,3504
C00771,Cajero Virtual,2024-11-18,1743
C00356,Cajero Virtual,2024-07-04,3373
C00144,Cajero Virtual,2024-08-06,652
C00683,Cajero Virtual,2024-08-05,2151
C00279,App,2024-08-17,1647
C00471,App,2025-02-25,3142
C00655,Web,2025-05-08,2933
C00969,Cajero Virtual,2025-02-09,2965
C00639,Cajero Virtual,2024-12-18,2158
C00058,App,2025-05-27,224
C00168,App,2025-05-20,2272
C00630,Web,2024-07-21,1755
C00166,Cajero Virtual,2025-02-13,751
C00373,App,2024-10-31,2679
C00082,Cajero Virtual,2024-10-24,843
C00870,Cajero Virtual,2024-08-27,2262
C00134,App,2025-02-19,1572
C00364,App,2024-12-03,3415
C00485,Cajero Virtual,2025-03-30,3429
C00046,Cajero Virtual,2025-05-27,3511
C00262,Web,2024-07-10,2304
C00469,App,2025-06-27,2715
C00635,App,2024-09-27,1506
C00222,Cajero Virtual,2024-09-30,1020
C00092,Web,2025-05-06,1428
C00916,Cajero Virtual,2025-01-02,1066
C00019,Web,2024-12-12,1412
C00270,App,2025-03-13,1053
C00577,Cajero Virtual,2025-05-19,2743
C00731,App,2025-01-26,3275
C00864,Cajero Virtual,2024-09-30,2609
C00669,App,2025-05-21,2375
C00415,App,2024-09-04,2891
C00665,Cajero Virtual,2024-12-19,1078
C00247,Web,2025-06-17,1514
C00711,App,2024-07-07,2465
C00743,App,2025-01-27,1022
C00302,App,2025-04-21,1384
C00948,App,2024-11-29,3277
C00016,Cajero Virtual,2024-09-05,2951
C00620,Cajero Virtual,2025-05-12,280
C00503,Web,2025-03-16,1079
C00395,Web,2025-04-28,2271
C00786,App,2024-11-13,2156
C00876,Cajero Virtual,2025-01-25,2766
C00696,App,2025-04-05,684
C00184,Web,2025-02-06,602
C00441,Cajero Virtual,2024-10-20,2044
C00581,App,2024-11-29,1533
C00250,App,2025-05-07,961
C00376,Web,2024-07-04,3078
C00962,App,2025-01-17,507
C00458,Web,2025-05-27,1823
C00730,App,2025-06-12,1195
C00088,Web,2024-10-17,875
C00346,App,2024-11-25,2316
C00784,App,2025-02-28,193
C00729,Cajero Virtual,2025-04-09,2804
C00870,Cajero Virtual,2024-10-30,1204
C00390,App,2025-02-19,2808
C00180,Cajero Virtual,2024-10-19,2118
C00637,Web,2025-01-19,1054
C00376,Web,2025-05-15,3191
C00183,Cajero Virtual,2025-02-05,510
C00844,App,2024-10-27,734
C00329,Cajero Virtual,2025-06-28,460
C00945,Web,2024-09-21,1662
C00490,App,2025-01-12,458
C00200,Cajero Virtual,2024-12-30,567
C00696,Web,2024-09-26,39
C00479,Cajero Virtual,2025-01-29,970
C00809,App,2024-12-28,1874
C00736,Cajero Virtual,2025-04-20,262
C00455,Cajero Virtual,2025-04-27,184
C00992,Cajero Virtual,2025-06-19,520
C00874,Web,2025-02-17,3028
C00440,App,2024-10-21,2871
C00889,Web,2024-12-24,2921
C00601,Web,2024-08-09,386
C00737,Cajero Virtual,2024-09-13,2624
C00499,Web,2024-08-26,253
C00959,Web,2024-12-30,1035
C00630,Cajero Virtual,2025-02-28,2648
C00156,App,2025-04-28,2259
C00459,Web,2025-03-09,1540
C00671,Cajero Virtual,2024-08-22,1667
C00183,Web,2024-12-04,1807
C00436,Cajero Virtual,2025-05-26,2408
C00714,Web,2025-01-07,68
C00578,Cajero Virtual,2024-10-30,2475
C00046,Web,2025-03-10,1873
C00876,Web,2025-02-24,2057
C00772,Cajero Virtual,2024-10-29,537
C00918,App,2024-07-28,1601
C00941,Web,2024-07-10,3138
C00244,Web,2025-06-05,695
C00156,Cajero Virtual,2024-11-01,1197
C00394,Cajero Virtual,2024-11-23,801
C00962,Cajero Virtual,2025-04-21,2070
C00249,Web,2024-10-08,3114
C00945,Cajero Virtual,2024-08-13,3276
C00607,Web,2025-03-09,155
C00255,App,2025-04-05,3595
C00362,App,2024-07-25,2858
C00983,Web,2024-07-14,1486
C00848,App,2025-01-28,78
C00713,Web,2025-01-23,2152
C00819,Cajero Virtual,2025-05-09,2027
C00939,Web,2024-08-18,2326
C00646,Web,2025-02-18,719
C00377,App,2025-01-10,763
C00153,App,2025-01-28,1761
C00767,App,2024-12-25,57
C00772,Web,2025-06-23,339
C00240,Cajero Virtual,2024-07-03,274
C00460,Web,2024-11-16,2956
C00152,App,2025-04-16,1893
C00440,Web,2024-07-07,433
C00603,Web,2024-08-14,2658
C00240,Cajero Virtual,2025-03-05,2439
C00183,Cajero Virtual,2025-03-07,1922
C00310,Cajero Virtual,2024-07-03,1913
C00259,App,2025-06-10,3414
C00460,App,2024-09-06,1284
C00431,App,2025-06-14,2222
C00500,App,2025-01-27,1748
C00798,App,2024-09-11,3267
C00076,Web,2025-02-01,1801
C00297,Cajero Virtual,2025-01-27,3026
C00362,Web,2025-03-17,3513
C00183,Web,2024-07-28,2320
C00059,Cajero Virtual,2024-08-14,3379
C00552,Web,2024-11-10,308
C00557,App,2024-08-12,1673
C00406,Cajero Virtual,2024-11-05,2643
C00527,Web,2025-03-20,556
C00732,Cajero Virtual,2025-05-02,2255
C00785,App,2024-10-03,1141
C00187,Cajero Virtual,2024-07-09,1926
C00876,Cajero Virtual,2025-02-28,2053
C00025,App,2025-06-26,1966
C00299,Web,2024-07-04,2547
C00192,App,2024-12-10,1650
C00691,App,2024-09-25,1786
C00573,Web,2024-08-18,3373
C00941,App,2025-05-01,3497
C00131,App,2024-08-31,2036
C00761,Cajero Virtual,2024-11-16,1114
C00676,Cajero Virtual,2024-07-29,3100
C00991,App,2025-04-05,950
C00504,Web,2024-11-05,1241
C00207,Cajero Virtual,2024-07-13,71
C00238,Web,2024-10-16,30
C00192,Cajero Virtual,2025-06-11,3328
C00028,Cajero Virtual,2024-12-25,2869
C00107,Web,2025-03-04,671
C00223,Cajero Virtual,2025-02-21,1420
C00380,Web,2024-09-10,1545
C00429,App,2025-03-10,994
C00084,Web,2024-09-07,2371
C00498,Web,2025-01-31,2418
C00237,Web,2024-09-06,1180
C00149,Web,2024-12-23,1006
C00795,App,2024-11-11,2262
C00851,Web,2025-06-15,2714
C00612,Web,2025-03-12,1107
C00844,Cajero Virtual,2024-10-13,2453
C00035,Web,2024-08-08,613
C00944,Cajero Virtual,2024-11-25,3082
C00097,Web,2024-11-30,1872
C00868,Web,2025-05-22,3352
C00233,Web,2025-03-03,281
C00407,Web,2025-04-29,1716
C00960,Cajero Virtual,2024-08-26,1114
C00525,Web,2025-04-29,2177
C00758,Web,2024-09-21,309
C00926,App,2025-01-25,1988
C00970,Web,2025-05-17,485
C00489,App,2025-04-14,3179
C00404,Web,2024-11-18,3022
C00774,Web,2025-05-28,3071
C00223,Cajero Virtual,2025-01-26,1529
C00403,App,2025-03-27,2840
C00451,Web,2025-02-02,283
C00586,Web,2024-11-06,1131
C00778,App,2024-09-07,2203
C00184,Cajero Virtual,2025-01-04,3304
C00277,App,2024-10-15,3521
C00895,App,2024-08-10,1404
C00568,Cajero Virtual,2024-09-23,2855
C00569,Cajero Virtual,2025-04-01,3405
C00386,Web,2024-07-15,2644
C00493,Web,2024-08-13,870
C00295,Web,2024-08-30,3148
C00061,App,2024-11-29,1989
C00685,Web,2024-08-07,261
C00990,Web,2025-02-05,3409
C00622,Web,2025-02-06,3302
C00924,Web,2024-10-08,1930
C00146,Cajero Virtual,2024-07-16,2832
C00526,Cajero Virtual,2024-12-02,3032
C00183,Cajero Virtual,2025-02-27,221
C00315,App,2024-11-18,693
C00877,App,2025-04-22,2446
C00659,Cajero Virtual,2024-09-21,714
C00744,Cajero Virtual,2025-01-18,2845
C00996,Web,2025-02-04,2460
C00809,Web,2024-11-07,630
C00652,App,2025-02-02,629
C00660,App,2024-08-15,2449
C00930,App,2024-11-01,2757
C00893,App,2024-12-02,1730
C00036,Web,2025-06-19,1828
C00789,Cajero Virtual,2024-08-12,1522
C00056,Web,2024-10-28,2222
C00979,Cajero Virtual,2024-08-17,301
C00041,Cajero Virtual,2025-01-03,2151
C00383,Web,2025-03-22,2569
C00169,App,2025-04-06,3236
C00171,Cajero Virtual,2025-05-06,1029
C00618,Web,2025-03-11,1865
C00739,Cajero Virtual,2024-11-12,1625
C00456,Cajero Virtual,2025-01-04,2226
C00598,Web,2025-05-29,1820
C00491,App,2025-03-06,27
C00294,Web,2025-04-14,1902
C00658,Cajero Virtual,2024-07-26,1711
C00264,Cajero Virtual,2024-09-27,3233
C00247,Web,2025-05-06,3187
C00962,App,2024-08-12,378
C00148,App,2025-04-30,97
C00965,App,2025-05-16,2726
C00441,Cajero Virtual,2024-09-19,1160
C00362,Web,2025-06-22,388
C00222,Web,2025-02-12,1904
C00658,Cajero Virtual,2025-06-17,3051
C00108,Web,2024-07-24,164
C00956,Web,2025-06-01,1899
C00215,Web,2025-05-08,1439
C00757,App,2025-05-08,945
C00130,Web,2024-11-02,681
C00938,App,2025-03-11,1002
C00576,Cajero Virtual,2025-04-08,1160
C00300,App,2024-09-12,158
C00435,Web,2025-01-01,2446
C00869,Cajero Virtual,2025-02-10,813
C00362,Web,2024-12-23,1763
C00224,App,2024-10-18,1390
C00577,App,2024-07-30,1326
C00487,Cajero Virtual,2025-01-16,3011
C00577,Web,2025-05-08,2397
C00374,Cajero Virtual,2024-08-01,2832
C00892,App,2024-12-30,394
C00694,Cajero Virtual,2024-07-29,1348
C00108,App,2025-02-06,2996
C00351,Web,2024-09-14,2098
C00423,App,2024-09-05,1348
C00392,Web,2025-01-15,1538
C00835,Cajero Virtual,2025-02-10,843
C00623,Cajero Virtual,2024-08-27,1487
C00076,Cajero Virtual,2024-12-13,3147
C00250,Web,2025-06-04,1783
C00241,Cajero Virtual,2024-08-18,2549
C00226,Cajero Virtual,2025-03-12,1751
C00817,Web,2025-05-15,2790
C00473,Cajero Virtual,2025-02-14,1778
C00676,App,2024-08-16,2014
C00263,App,2024-11-08,2236
C00015,App,2024-12-03,946
C00341,Cajero Virtual,2025-05-28,2177
C00665,Cajero Virtual,2024-11-15,3565
C00496,Cajero Virtual,2024-12-06,2145
C00441,Web,2025-02-22,365
C00550,Web,2025-05-12,2549
C00037,Web,2024-11-14,1189
C00634,Cajero Virtual,2025-04-20,919
C00784,App,2025-05-15,2225
C00769,App,2025-04-11,3056
C00175,Web,2024-12-02,629
C00436,Web,2025-01-27,1746
C00293,App,2024-11-26,970
C00301,Web,2024-08-03,273
C00654,Web,2024-07-08,3399
C00953,Web,2024-12-16,2447
C00674,App,2025-06-18,1587
C00962,Cajero Virtual,2025-05-20,2459
C00927,Cajero Virtual,2025-02-12,2825
C00339,Web,2024-08-28,1088
C00979,Web,2025-02-11,3519
C00940,Cajero Virtual,2025-01-01,2389
C00023,Cajero Virtual,2024-09-28,1253
C00350,App,2025-06-08,505
C00849,App,2024-12-23,861
C00066,App,2025-01-29,2785
C00395,Cajero Virtual,2025-02-02,629
C00433,Web,2024-08-02,250
C00974,Web,2024-08-07,3142
C00570,Web,2024-12-05,512
C00029,Web,2024-12-27,345
C00083,App,2025-02-25,547
C00476,Cajero Virtual,2025-03-03,3345
C00435,App,2024-10-20,556
C00641,Cajero Virtual,2024-11-22,987
C00133,Web,2024-07-25,2920
C00115,App,2025-06-04,3417
C00034,Cajero Virtual,2024-12-18,460
C00637,Web,2025-05-09,1131
C00078,App,2024-07-15,2934
C00275,Cajero Virtual,2024-09-07,2789
C00344,Web,2025-01-17,2812
C00680,Cajero Virtual,2024-08-07,2536
C00081,Web,2024-10-14,3116
C00962,Web,2024-07-27,2550
C00607,Cajero Virtual,2024-12-12,1449
C00721,Web,2025-02-07,921
C00960,Cajero Virtual,2025-03-03,2097
C00072,App,2024-10-13,60
C00145,Cajero Virtual,2025-04-03,3330
C00038,App,2024-12-02,577
C00474,Cajero Virtual,2024-09-13,3186
C00171,App,2025-05-27,1795
C00040,Cajero Virtual,2025-06-21,349
C00173,App,2024-08-21,2446
C00424,Cajero Virtual,2025-02-15,1965
C00199,App,2025-06-11,674
C00888,Cajero Virtual,2025-02-17,1494
C00856,App,2024-08-07,676
C00222,Cajero Virtual,2024-08-06,2063
C00602,Web,2025-02-07,2597
C00798,Cajero Virtual,2024-10-24,138
C00675,Cajero Virtual,2024-11-09,3337
C00450,App,2024-10-05,818
C00428,App,2025-02-19,2979
C00900,Cajero Virtual,2025-02-26,1582
C00448,Web,2025-03-02,2666
C00645,Web,2024-12-20,81
C00432,Web,2025-03-27,303
C00322,Web,2025-03-29,1298
C00863,Cajero Virtual,2024-08-26,3185
C00795,App,2024-11-12,3070
C00152,Cajero Virtual,2025-04-08,2457
C00824,Web,2025-06-17,1955
C00045,App,2025-06-07,2768
C00324,App,2025-01-01,1843
C00412,Cajero Virtual,2024-10-21,2413
C00261,Cajero Virtual,2024-09-16,3063
C00219,Web,2025-01-29,2289
C00620,Web,2024-08-28,2137
C00047,Cajero Virtual,2024-12-14,1296
C00645,Cajero Virtual,2025-01-17,3327
C00773,Cajero Virtual,2025-02-05,1513
C00688,Web,2024-07-17,245
C00633,App,2025-01-11,1804
C00841,Web,2024-09-04,3171
C00303,Cajero Virtual,2024-12-20,2619
C00190,Web,2025-06-25,1097
C00923,App,2025-03-04,2672
C00772,Cajero Virtual,2024-06-28,3360
C00689,Web,2024-08-25,3001
C00984,App,2025-02-10,211
C00859,App,2025-04-23,534
C00577,App,2025-01-22,941
C00864,Web,2024-08-24,3155
C00336,Web,2024-09-22,1266
C00855,App,2025-03-30,12
C00220,Web,2024-07-06,2002
C00829,App,2024-12-25,517
C00660,Cajero Virtual,2024-10-30,794
C00977,Cajero Virtual,2024-09-16,3188
C00612,Web,2025-02-16,347
C00119,Cajero Virtual,2025-01-06,2068
C00621,Web,2024-11-29,1725
C00904,Cajero Virtual,2024-11-04,2184
C00082,Cajero Virtual,2025-06-28,446
C00013,App,2024-08-15,3510
C00969,Cajero Virtual,2025-05-04,1872
C00933,Web,2024-07-02,1986
C00478,Cajero Virtual,2024-12-20,173
C00299,Cajero Virtual,2024-08-27,2753
C00092,App,2025-02-22,2565
C00750,App,2025-02-18,159
C00696,App,2025-06-03,1815
C00690,App,2025-06-19,1429
C00722,Web,2024-11-02,2560
C00276,App,2025-03-06,1676
C00304,App,2025-01-05,4
C00868,App,2024-07-02,2853
C00787,Cajero Virtual,2025-04-01,1611
C00837,Cajero Virtual,2025-03-24,2794
C00994,App,2025-01-25,2152
C00273,App,2024-10-22,2421
C00412,Cajero Virtual,2025-06-28,1673
C00036,Web,2024-11-10,282
C00422,App,2025-06-22,2791
C00478,Web,2025-06-12,2331
C00502,Web,2024-08-13,1501
C00338,App,2025-06-08,235
C00582,Cajero Virtual,2024-12-31,1726
C00628,App,2024-07-29,3250
C00410,App,2024-12-23,338
C00463,Web,2025-05-16,3574
C00513,App,2024-10-16,1246
C00081,Web,2024-10-15,456
C00479,Web,2024-10-13,2773
C00386,App,2024-12-12,1919
C00420,App,2025-02-08,1383
C00440,Web,2025-04-19,410
C00035,App,2024-09-08,1629
C00895,App,2024-08-18,1989
C00795,Web,2025-03-19,558
C00501,App,2025-05-01,462
C00707,Web,2024-07-21,191
C00184,App,2025-05-10,2019
C00558,Web,2025-02-20,1862
C00148,Cajero Virtual,2025-05-25,1169
C00264,Cajero Virtual,2025-06-20,1368
C00605,App,2024-11-24,1600
C00840,Web,2025-03-19,157
C00489,App,2024-10-10,3380
C00626,Web,2025-06-26,894
C00859,Web,2025-01-05,862
C00282,Web,2024-11-09,3200
C00615,App,2025-03-09,1048
C00202,App,2024-09-07,931
C00574,Web,2024-10-17,3197
C00606,Cajero Virtual,2024-07-21,3247
C00417,App,2025-06-22,1125
C00317,App,2024-07-29,2099
C00228,App,2025-04-15,1282
C00916,Cajero Virtual,2024-10-06,661
C00068,Cajero Virtual,2025-05-15,1192
C00983,Cajero Virtual,2025-03-13,1129
C00797,Cajero Virtual,2024-10-17,2083
C00814,App,2024-12-22,2476
C00480,App,2024-12-21,339
C00677,App,2024-07-04,720
C00101,App,2025-05-07,1177
C00243,Web,2025-04-06,506
C00090,Cajero Virtual,2025-03-21,2128
C00949,Cajero Virtual,2025-05-03,3103
C00901,Web,2025-05-30,225
C00600,Cajero Virtual,2025-04-21,1233
C00127,Web,2024-07-30,180
C00619,Web,2025-01-01,419
C00834,App,2024-08-22,3569
C00399,App,2025-02-11,1329
C00302,App,2024-11-07,656
C00494,Cajero Virtual,2024-08-11,742
C01000,Web,2024-10-15,314
C00756,Web,2025-02-04,1358
C00697,Web,2024-11-19,3136
C00776,Cajero Virtual,2024-10-06,308
C00421,App,2025-06-22,2088
C00613,Web,2024-07-23,1267
C00953,App,2025-06-27,2409
C00765,App,2025-03-05,1269
C00142,Web,2025-01-10,3029
C00901,Web,2025-04-24,3217
C00253,Web,2025-06-16,2948
C00073,App,2025-04-19,1054
C00214,Web,2025-06-27,1644
C00379,Web,2025-05-22,2029
C00299,Web,2025-06-24,930
C00945,App,2025-06-03,2774
C00379,Web,2025-05-03,3500
C00492,Cajero Virtual,2025-03-11,2026
C00684,Web,2025-06-11,2781
C00952,App,2025-02-06,1406
C00304,Cajero Virtual,2024-11-05,2031
C00926,App,2024-09-17,3525
C00929,Cajero Virtual,2025-03-16,3009
C00498,Cajero Virtual,2024-11-01,2664
C00742,Web,2024-06-30,1205
C00933,Web,2024-10-14,2009
C00946,App,2025-02-09,498
C00237,Web,2025-06-01,1663
C00230,Cajero Virtual,2024-09-24,2246
C00007,Cajero Virtual,2024-11-22,3415
C00707,Web,2024-08-20,33
C00256,App,2024-12-18,2382
C00171,App,2025-02-12,2282
C00552,App,2025-04-08,530
C00288,App,2025-04-11,887
C00740,Cajero Virtual,2024-11-25,819
C00234,App,2025-06-09,3001
C00873,App,2025-03-01,2792
C00695,Cajero Virtual,2025-03-20,428
C00493,App,2025-03-14,1290
C00211,App,2025-02-14,1005
C00991,Cajero Virtual,2025-05-22,1319
C00862,Web,2024-09-16,1464
C00367,App,2024-07-19,1585
C00229,App,2025-03-23,570
C00345,Cajero Virtual,2025-03-26,3404
C00767,App,2025-04-13,151
C00077,Cajero Virtual,2025-06-01,1671
C00460,Cajero Virtual,2025-04-30,3373
C00265,Web,2025-04-24,878
C00504,Web,2025-02-21,345
C00744,Cajero Virtual,2025-04-28,3383
C00649,Web,2024-07-13,1660
C00576,App,2024-08-09,3255
C00245,Web,2025-03-18,934
C00429,App,2024-07-24,3219
C00091,App,2025-02-04,621
C00445,Cajero Virtual,2025-01-08,150
C00233,App,2024-11-07,745
C00863,Cajero Virtual,2024-07-02,267
C00454,Cajero Virtual,2025-02-06,1514
C00349,App,2025-03-10,2179
C00094,Web,2025-01-23,147
C00422,App,2024-09-13,2651
C00715,App,2025-03-11,903
C00490,App,2024-10-02,2423
C00686,Web,2024-07-01,1509
C00124,App,2024-10-24,3576
C00582,Web,2024-09-02,2552
C00615,Web,2024-07-04,1243
C00233,Cajero Virtual,2025-05-08,1519
C00064,Web,2024-11-21,1570
C00607,Web,2025-03-14,3083
C00163,Cajero Virtual,2025-05-25,1285
C00780,Web,2024-10-07,1012
C00304,App,2025-05-09,71
C00319,App,2024-11-07,3236
C00685,Web,2024-12-05,2309
C00006,App,2025-04-30,696
C00301,Web,2024-09-07,1669
C00858,App,2024-11-01,1819
C00101,Cajero Virtual,2025-05-29,861
C00416,App,2025-06-15,1435
C00964,Web,2024-12-08,1440
C00360,App,2025-04-04,3417
C00131,Cajero Virtual,2024-11-01,2282
C00895,Web,2024-06-30,1039
C00386,Cajero Virtual,2025-01-13,2665
C00020,Cajero Virtual,2024-12-25,1378
C00723,Cajero Virtual,2024-09-26,483
C00295,App,2024-08-04,1462
C00396,App,2024-08-22,1044
C00445,App,2025-03-03,2808
C00292,App,2025-05-15,2520
C00490,Web,2025-01-31,162
C00348,App,2024-11-23,639
C00265,App,2024-12-30,1058
C00765,Web,2025-04-16,3187
C00044,App,2025-01-05,1454
C00075,App,2025-04-19,731
C00053,Web,2025-03-05,2802
C00286,Web,2024-09-22,1045
C00883,Web,2024-07-25,2785
C00066,Cajero Virtual,2024-08-03,2215
C00038,Web,2024-11-28,3368
C00766,App,2025-03-28,172
C00806,Cajero Virtual,2025-02-16,3236
C00417,Cajero Virtual,2024-11-23,2871
C00711,App,2024-08-22,3289
C00748,Web,2024-09-13,199
C00469,Web,2025-05-19,2098
